data_id,title,content,source_link,datetime_published,image_url,status
news/bitcoin/30202403/,Wrapped Bitcoin hides bitcoins for WBTC on Tron,"On August 9, BitGo announced that it was transitioning Wrapped Bitcoin (WBTC) to a new “strategic partnership between BitGo, Justin Sun, and the Tron Ecosystem.”
The announcement continued that this partner would would “continue to provide real-time proof-of-reserves.”
Despite specifically referencing the Tron ecosystem and promising that real-time proof-of-reserves would also continue, WBTC on TRON, as well as WETH on TRON, have been removed from the WBTC dashboard, meaning the proof-of-reserves for this token is no longer available.
The dashboard no longer includes WBTC on Tron but still features the versions on Ethereum, Base, Kava, and Osmosis.
An on-chain review of WBTC on Tron doesn’t show any substantial changes in the supply recently. However, it’s not currently possible to verify the
BTC that is meant to collateralize these tokens
.
Read more: Coinbase to delist WBTC months after Justin Sun controversy
These changes to WBTC come quick on the heels of Sun-advised HTX redeeming thousands of WBTC it hadn’t previously disclosed.
It’s not clear why WBTC made this change, especially as it continues to advertise on its homepage that it’s “Completely transparent. 100% verifiable.”
This change to not disclosing its backing brings WBTC on Tron in line with Sun-owned Poloniex’s BTC on Tron product. This product is approximately
1,000 times larger than WBTC on Tron
, makes up a massive portion of all BTC on HTX, and doesn’t disclose where the backing is held.
Protos has reached out to BitGo, BiT Global, WBTC, and Justin Sun but none responded immediately to questions about why these products were removed from the website.",https://protos.com/wrapped-bitcoin-hides-bitcoins-for-wbtc-on-tron/?utm_source=CryptoNews&utm_medium=app,2024-12-09 20:10:24.995282,https://cnews24.ru/uploads/78b/78bf4fdd6ede6013dd79ff1d5cdb293f1ee6bdb3.jpg,Successfully Scraped
news/bitcoin/30202363/,Bitcoin (BTC) Faces Weak Buying Pressure as Bulls Remain on the Sidelines,"Bitcoin (BTC) has seen a notable drop in buying pressure over the last few days as the cryptocurrency’s price continues to swing between $98,000 and $10,000. This drop in bullish momentum suggests that BTC might not be ready for its next leg up.
Instead, it indicates that the price might continue to trade sideways unless something changes.
Bitcoin Accumulation Lowers
One indicator showing a decline in Bitcoin buying pressure is the Stablecoin Supply Ratio (SSR). The SSR measures the ratio of a cryptocurrency’s market capitalization to the aggregated market capitalization of all stablecoins in circulation.
Low SSR indicates higher buying power from stablecoins. It suggests that there is a large amount of stablecoin liquidity available, which could drive upward price momentum if converted into cryptocurrency.High SSR, on the other hand, reflects lower stablecoin liquidity relative to the cryptocurrency’s market cap, potentially indicating weaker BTC buying power or limited demand.
According to CryptoQuant, the Bitcoin SSR has spiked to 18.29. The conditions stated above indicate that buying power is no longer strong. As such, Bitcoin’s price might continue to trade below its all-time high of $103,900.
Bitcoin Stablecoin Supply Ratio. Source: CryptoQuant
Another metric suggesting the same is the Bulls and Bears indicator. For context, bulls are addresses that bought at least 1% of the total trading volume within a specific period. Bears, on the flip side, are those who sold a similar amount.
When there are more bulls than bears, the BTC price is likely to increase. However, if bears have the upper hand, the opposite occurs. According to IntoTheBlock data, the number of bulls and bears over the last seven days has remained the same.
This indicates that Bitcoin bulls have refrained from buying more coins to raise the price. If this trend continues, then the BTC price might continue consolidating.
Bitcoin Bulls and Bears Indicator. Source: IntoTheBlock
BTC Price Prediction: Further Decline Looms
On the daily chart, the Moving Average Convergence Divergence (MACD) has dropped to the negative region. The MACD measures the momentum around a cryptocurrency.
When the MACD is positive, momentum is bullish. However, in this case, the momentum is bearish, suggesting that BTC’s price might not experience a significant uptrend in the short term. The indicator’s position also signifies a drop in Bitcoin buying pressure.
Bitcoin Daily Analysis. Source: TradingView
If this remains the same, Bitcoin’s price is likely to drop to $90,623. However, if buying pressure increases and bulls buy in large volumes, the coin price might jump to $103,581.",https://beincrypto.com/bitcoin-btc-faces-weak-buying-pressure/?utm_source=CryptoNews&utm_medium=app,2024-12-09 20:10:25.418624,https://cnews24.ru/uploads/401/401cdc3f246f86c59429f0a8144fdf05c857bd08.jpg,Successfully Scraped
news/blockchain/30202120/,"Drive-and-Earn Platform Dimo Swaps Ethereum Networks, From Polygon to Base","Dimo
, a platform for developers to build apps and enable car drivers to monetize their data, is migrating between Ethereum scaling networks, the developers exclusively told
Decrypt
—from Polygon to Coinbase’s Base. Co-founder Rob Solomon believes the move opens doors for valuable partnerships ahead.
The project is a “global API layer for cars” that is aiming to make every car on earth smart and programmable. This could manifest, the company says, in a future full of AI car mechanics and smart parking garages, as well as users making money when their data is sold.
Up until this point, Dimo has been building on
Ethereum
sidechain network
Polygon
. but has decided to make the switch to the Coinbase-incubated
Base layer-2 chain
. Solomon says this is largely motivated by the plethora of collaborations that could come as a result.
“Base is popular with builders [so] we could do deeper partnerships,” Solomon told
Decrypt
.
Meet the new DIMO
This is more than a fresh paint job — today marks the beginning of a new chapter. This winter will be filled with product updates, partnership launches, driving competitions, and giveaways that redefine DIMO. The journey to onboard a billion cars starts now. 🚘 pic.twitter.com/f3sdTFrmvX
— DIMO (@DIMO_Network) November 19, 2024
Specifically, he points to
Cario
, a project that offers car ownership titles on-chain, as a possible collaborator. As well as
Blackbird
, a restaurant loyalty company, that Dimo could connect with their food trucks or
Daylight
, a DePIN project for energy devices like car chargers.
Dimo’s migration is not expected to take place until “late 2025,” as the team is still in the process of scoping out the technical specifics of the move. Users of the platform will likely not have to do anything on their end, Solomon said; at most, it’d be the press of a button.
“We love Polygon and they're great,” the co-founder told
Decrypt
. “Base just makes a ton of sense for Dimo because of the inroads and credibility they have with the types of big enterprises that we partner with. They build great products that are optimized for Base (e.g. on-ramps, paymasters, wallet systems), and their community and technology are world-class.”
Created by Coinbase,
Base
is an Ethereum layer-2 scaling network that is the on-chain home for the major crypto exchange’s products. Given the prominent firm behind it, Base launched with dozens of projects committing to building and supporting the ecosystem—including oracle
Chainlink
, block explorer Etherscan, and DeFi protocol
Aave
.
This, Dimo believes, is a great foundation for the crypto project to achieve its long-term goal of becoming an integral part of every car company.
“In 1990, no companies built their workflow on the internet and email. Today, if those things disappeared, companies would fall apart overnight since they've come to depend on those protocols,” Solomon explained. “Dimo will be the same.”
He envisions a future where Dimo’s blockchain-based Vehicle ID system will replace the current system for
vehicle identification numbers
(VINs)—that help track things like warranty claims, insurance coverage, and more—which is typically stored in a
read-only database
.
“The blockchain will be the new de facto ledger for registrations and ownership,” he said. “All payments will be made on-chain. All credentials (insured, licensed, registered) will tie back cryptographically to on-chain identifiers.”
This future that Solomon outlines, he believes, will all be underpinned by Dimo’s technology becoming a crucial part of the future of the car industry. And this vision, the company believes, is more easily achieved on Base.
Edited by Andrew Hayward",https://decrypt.co/295607/drive-earn-platform-dimo-ethereum-polygon-base?utm_source=CryptoNews&utm_medium=app,2024-12-09 20:10:25.831534,https://cnews24.ru/uploads/59b/59b9bd238c15e015b2eaace7ee691c65d15a775a.png,Successfully Scraped
news/analytics/30202006/,Buy signal for two strong cryptocurrencies this week,"The cryptocurrency market continues to showcase its dynamic and volatile nature, drawing the attention of traders and investors navigating shifting trends and emerging opportunities.
While the global market cap has dipped by 2.8% to $3.82 trillion, bearish momentum prevails, with Bitcoin (BTC) and major altcoins experiencing declines.
Yet, amidst this market-wide consolidation, certain altcoins are defying the downturn, supported by robust momentum and strong technical indicators.
The average weekly Relative Strength Index (RSI) currently sits at 61.73, reflecting a neutral outlook, while the 24-hour RSI has climbed to 62.13, signaling renewed optimism for short-term opportunities.
Against this backdrop, some altcoins are standing out, showcasing compelling buy setups despite the market’s challenges.
Finbold turned to the RSI heatmap from
CoinGlass
on December 9 to identify altcoins poised for growth, presenting attractive opportunities for traders and investors in the current market climate.
Dogecoin (DOGE)
Dogecoin (DOGE) is currently flashing strong buy signals across key technical indicators, presenting a compelling opportunity for traders and investors.
With an average 24-hour RSI of 62.13, DOGE remains in a bullish momentum zone, signaling strength without entering overbought territory. The cryptocurrency has seen a minor 24-hour price dip of 2.52%, trading at $0.44838, which reflects a healthy correction rather than a trend reversal.
This dip presents an attractive entry point for those looking to capitalize on a potential upward move. Furthermore, the one-week RSI at 83.56 shows sustained buying interest over a longer timeframe, signaling strong market confidence.
Historically, DOGE has shown sharp rebounds following similar consolidations, with its technical indicators suggesting the potential for another rally.
Reinforcing this outlook, all major exponential and simple moving averages (from 10 to 200 periods) signal a “buy,” pointing to consistent upward momentum across different timeframes.
Supporting this, oscillators remain neutral, signaling stability and a lack of bearish pressure. The Average Directional Index (ADX) further validates the strength of DOGE’s current directional trend.
With a combination of bullish RSI levels, supportive moving averages, and a favorable market structure, DOGE offers a high-probability setup for traders and investors looking to capture short- to medium-term gains.
Enjin Coin (ENJ)
Enjin Coin (ENJ) also exhibits a strong buying opportunity supported by a solid technical foundation and favorable market dynamics.
With a 24-hour RSI of 64.46, ENJ outperforms the market average RSI of 62.13, indicating sustained bullish momentum while remaining below the overbought threshold of 70.
This suggests the potential for further upward movement, making ENJ an attractive prospect in the current market environment.
The technical outlook is further reinforced by 11 out of 14 moving average indicators signaling a “buy.” Key moving averages, such as the 50 EMA, 100 EMA, and 200 EMA, are significantly below ENJ’s current price of $0.33883, providing robust support and highlighting consistent upward momentum across short-, medium-, and long-term timeframes.
This alignment of moving averages underscores the asset’s favorable trajectory and enhances its appeal for both traders and investors.
Although ENJ has experienced a 6.53% price decline over the past 24 hours, this correction presents a compelling entry point for those seeking to capitalize on its next potential rebound.
Corrections of this nature are often followed by upward movement, particularly when supported by strong technical indicators.
Meanwhile, oscillators remain neutral, signaling market stability and a lack of significant bearish pressure. Short-term momentum indicators, including the MACD also exhibit mild bearish signals, which warrant close monitoring.
However, the broader technical framework strongly favors bullish continuation, positioning ENJ as an asset with significant potential for medium- to long-term gains.
While these cryptocurrencies demonstrate strong momentum and robust technical support, it’s important to acknowledge that short-term market fluctuations could influence their trajectories.
Investors are encouraged to approach these opportunities with caution, perform comprehensive research, and ensure their investment strategies align with their risk tolerance and long-term financial objectives.
Featured image via Shutterstock.",https://finbold.com/buy-signal-for-two-strong-cryptocurrencies-this-week-15/?utm_source=CryptoNews&utm_medium=app,2024-12-09 20:10:26.232943,https://cnews24.ru/uploads/82b/82b4d800cf06a0e4f12c22ea4e8324749c908305.jpg,Successfully Scraped
news/altcoins/30202528/,Baby Doge and Neiro Meme Coins Surge as Bitcoin DOG Token Hits All-Time High,"Some prominent dog-themed meme coins are fetching higher prices to start the week, with coins modeled on
Dogecoin
’s mascot jumping higher—alongside a
Bitcoin
-based meme coin that’s dedicated to a puppy wearing an orange hoodie.
DOG•GO•TO•THE•MOON (
aka DOG
), a so-called
Runes
token that launched alongside the protocol’s
debut in April
, set an all-time high price of $0.0096 late Sunday, according to data from CoinGecko. Meanwhile, its market cap hit $966 million, surpassing a previous peak seen in June.
Runes was developed by Casey Rodarmor, whose
Ordinals
project sparked a buzzy market for Bitcoin-based collectibles following its release last year. Together, the projects seek to bring assets resembling meme coins and NFTs to crypto’s O.G. network.
Meme coins are extremely volatile assets, even by crypto standards, trading on little more than vibes and the attention they can muster online. While Dogecoin’s $64 billion market cap looms large in the meme coin space, its success has paved the way for
countless tokens
riding on its canine coattails over the years, which basically exist on any chain that one can think of.
DOG•GO•TO•THE•MOON was launched by its pseudonymous co-creator Leonidas in April, who airdropped the token widely to holders of the
Runestone
Ordinals project. Among notable trading venues, the Bitcoin-based meme coin has since been listed on the OKX exchange and cross-chain NFT marketplace Magic Eden.
“A new all-time high is especially exciting because we did it without a spot listing on a tier-1 exchange,” Leonidas told
Decrypt
.
Though DOG’s price has increased 35% over the past week, investors have meanwhile looked toward meme coins with four-legged mascots on other chains. Among notable gainers, those included Baby Doge Coin on
BNB Chain
and Neiro on
Ethereum
.
Baby Doge Coin (BABYDOGE) was
launched in 2021
, and of course, it pays homage to Dogecoin. Though its peak price Monday was still below a peak of $0.000000006288, the meme coin’s price
jumped 33%
, placing it within striking distance of a previous all-time high.
When Dogecoin’s mascot, a Shiba Inu dog named Kabosu, passed away in May, the development was felt
far outside the cryptosphere
. Soon after, however, a 10-year-old rescue pooch named Neiro was later adopted by Kabosu’s owner, which the crypto community was quick to embrace.
Meme coins inspired by Neiro were
launched separately
on Ethereum and Solana. And while neither have been endorsed by Nerio’s owner, an Ethereum-based version of Neiro (NEIRO) reached a $1.1 billion market cap last month. On Monday, the token’s value
increased by 10%
, reaching a price of $0.002, according to CoinGecko.
Notably, DOG, Neiro, and Baby Doge Coin saw outsized trading volumes on Gate.io, a Cayman Islands-based exchange. Each coin had notched $61 million, $56 million, and $187 million in trading volume over the past day, respectively, on the platform, according CoinGecko.
While Bitcoin transactions involving Runes accounted for 81% of network activity days after the protocol for memetic assets was launched in April, an initial wave of hype has receded. Still, Bitcoin transactions involving Runes totaled 8% of Bitcoin transactions Sunday, suggesting their on-chain presence remains somewhat robust, per data from
Dune
.
Edited by Andrew Hayward",https://decrypt.co/295640/baby-doge-neiro-surge-bitcoin-dog-all-time-high?utm_source=CryptoNews&utm_medium=app,2024-12-09 20:10:26.630687,https://cnews24.ru/uploads/efd/efd0a4261d185033f052be812e9127d59e9d284f.png,Successfully Scraped
news/analytics/30202535/,XRP Price Could Soon Hit New ATH As Whales Move $84M,"XRP’s price has been seeing some significant movements lately, with recent whale transactions suggesting potential for a new all-time high (ATH).",https://coingape.com/xrp-price-could-soon-hit-new-ath-as-whales-move-84m/?utm_source=CryptoNews&utm_medium=app,2024-12-09 19:10:27.038379,https://cnews24.ru/uploads/a12/a127c6ebc65a94332efc0895e2e49a7a650d3a2e.webp,Successfully Scraped
news/analytics/30202003/,Altcoin’s bull run threatens market volatility – It’s not welcome,"Since November 1, altcoins have grown enormously in the crypto market, with gains reaching 99.31%. This has sparked speculation about the start of altcoin season—a bull rally of sorts. This comes particularly as Bitcoin’s dominance has declined over the last month, raising fears about volatility.
The crypto market is always unpredictable and volatile. An intriguing phenomenon that many investors have observed is that the value of many altcoins decreases when the price of Bitcoin (BTC) increases.
Donald Trump’s recent victory in the U.S. presidential election has resulted in major upside for the altcoin market. However, some market analysts have expressed concern that the current rally may be temporary.
Why is the Altcoin bull rally threatening volatility?
Liquidity flow is the most significant factor contributing to the current market environment. This is why the majority of altcoins are traded against the BTC pair on exchanges.
This induces traders to dispose of altcoins to acquire Bitcoin, thereby capitalizing on its expansion. As a result of their decline, the value of these altcoins decreases.
According to on-chain data, speculators who use leverage are incurring annualized expenses of 48% to 72% to sustain their positions.
In an uptrend, these costs may not appear to be prohibitive; however, if the market stabilizes or experiences a decline, they could result in forced liquidations or sell-offs.
One analyst cautions that these circumstances are similar to those that occurred in late 2021 when coins such as XRP and Solana experienced rapid corrections following lengthy rallies.
According to the analyst, traders may continue to exhibit irrationality. However, he said,
“We are at the point where teams and VCs start clipping more aggressively.”
Source: X
He observes that financing rates exceeding 100% annually indicate an increase in risk in a market that is already characterized by increased leverage and declining spot trading volumes.
According to Sergei Gorev from YouHodler, these coins are not to blame. He explained that the rise of Bitcoin above $100,000 has had even more of an effect on the market. Sergei added that because Bitcoin is linked to the S&P 500, its changes could have an effect on the whole crypto market.
He went further to say that divergences in technical charts and the rising value of the US dollar are signs that the rise might not last. In the past, round-number milestones for Bitcoin have caused times of higher volatility, which has added to the uncertainty.
Although these concerns persist, there is still considerable optimism regarding the altcoin market. Some traders contend that the present circumstances could result in a long-term bull market, while others believe that historical trends and the increasing cost of funding indicate a potential decline.
It is evident that the market is currently unpredictable, as evidenced by the ongoing divergence of opinions.
Is the alt season over?
In a December 5 “Volatility Review” report, Bybit observed that Ethereum has outperformed Bitcoin since the US elections. The report observed that traders are beginning to adjust their preferences toward ETH, as evidenced by the significant shift in the ETH/BTC ratio.
The ratio increased from a minimum of 0.31 on November 19 to over 0.4 on Friday. Additionally, the decline in Bitcoin’s dominance has been attributed to ETH’s outperformance against Bitcoin, which has sparked speculation about the onset of an altcoin season.
Crypto market Dominance: Source – TradingView
Also, yesterday, an altcoin called Monero (XMR) was trading at $201.75 and experienced a 2% increase. The price, however, has gone down to $198.19.
Both Bitcoin and altcoins are experiencing market stagnation. As the days approach Trump’s inauguration, one of the two could eventually become bullish.
Why is there such an inverse relationship between Bitcoin and altcoins?
One is Bitcoin dominance. When Bitcoin climbs in price, investors go from altcoins to Bitcoin, a more reliable investment tool. Bitcoin’s market value rises, leading altcoins to fall.
The market sentiment also causes the inverse. Bitcoin typically sets crypto trends. Bitcoin spikes are usually good for the market. Investors choose Bitcoin over lesser-known altcoins in this era. This reduces altcoin capital flows.
In addition, market manipulation equally causes the inverse. The Bitcoin market is volatile. Big investors (called “whales”) may pump and dump altcoin values. When Bitcoin rises, these people may sell altcoins to buy more Bitcoin, causing market instability.
FOMO is also a major reason. When Bitcoin prices rise, the FOMO effect pushes investors to put more money into it. They worry about missing out on this growing trend, reducing cryptocurrency investment and value.
Despite popular belief, cryptocurrencies do not necessarily follow Bitcoin’s trajectory. Certain events or news about Bitcoin can raise its price without boosting altcoins, causing a price gap. This is called a
lack of correlation.
Land a High-Paying Web3 Job in 90 Days: The Ultimate Roadmap",https://www.cryptopolitan.com/altcoin-bull-run-threatens-market-volatility/?utm_source=CryptoNews&utm_medium=app,2024-12-09 19:10:27.431008,https://cnews24.ru/uploads/50a/50ac73aa7353d8794d98bed0e17ae89995983805.webp,Successfully Scraped
news/bitcoin/30201895/,Michael Saylor hails Riot Platforms as a company on the Bitcoin Standard – Here’s why,"Michael Saylor said the Riot company is on the Bitcoin standard, following its decision to offer a substantial amount of its convertible senior notes in a private offering, whose proceeds would be used to buy additional Bitcoin.
According to a recent press release, Riot Platforms, a leading Bitcoin mining and digital infrastructure firm with a market value of $4.3 billion, is planning to hold a private offering of $500 million in convertible senior notes set to mature in 2030. Per the release, the offering will be limited to qualified institutional investors.
Riot reportedly plans to allocate the net proceeds from the offering toward acquiring more Bitcoin and supporting general corporate activities.
MicroStrategy founder Michael Saylor took to X to laud Riot for unveiling its plan to expand its BTC holdings, calling it a
“company on the Bitcoin Standard.”
$RIOT is a company on the #Bitcoin Standard. https://t.co/qRJ3JIc0BU
— Michael Saylor⚡️ (@saylor) December 9, 2024
Riot also stated that the unsecured, senior-ranking notes will mature on January 15, 2030, unless repurchased, redeemed, or converted earlier. Starting January 20, 2028, the company has the option to redeem the notes partially or in full for cash, provided at least $50 million in principal remains outstanding.
According to the press release, Riot also intends to provide the initial purchasers of the notes an option to purchase up to an additional $75 million aggregate principal amount of the notes within three days beginning on and including the date on which the notes are first issued.
Also, the offering is subject to the market and other factors, and no guarantee can be made as to whether, when, or under what terms it will be completed.
Riot Platforms Bitcoin strategy keeps the company financially ‘healthy’
Riot Platforms is seemingly looking to mimic MicroStrategy’s Bitcoin investment policy to buy more BTC alongside its mining operations. As of November 2024, the company held 11,425 Bitcoin, a 55% increase from its year-to-date holdings, per a Stock Titan
insight
.
During the same month, Riot Platforms announced it had mined 495 Bitcoin, maintaining steady month-over-month output despite a 7% rise in network difficulty. The company’s operational hash rate also grew by 13% compared to the previous month.
Riot aims to establish itself as the world’s foremost Bitcoin-driven infrastructure platform and continues to lead the industry in vertically integrated Bitcoin mining. With operations on a significant scale, the company projects a self-mining hash rate capacity of 34.9 EH/s by the close of FY2024.
As of the latest quarter, Riot maintained a strong financial standing,
reporting
$590.6 million in working capital, including $355.7 million in cash and $190.1 million in marketable equity securities.
An InvestingPro analysis reveals that Riot currently holds more cash than debt, reflecting a current ratio of 5.68. However, the data also indicates the company is rapidly consuming its cash reserves, although financial analysts project a strong revenue growth rate of 32% for the year.
Meanwhile, Riot Platforms saw its stock price drop by 5.8% to 12.05 pre-market trading, after unveiling plans for a private offering. The company’s shares had faced a rough start in 2024, facing a 19.7% decline within the first six months of 2024. However, in the second half, RIOT has gained by 22%, according to NASDAQ data.
Bitcoin price outlook
In other news, Bitcoin (BTC) saw a slight intraday decline of 1%, trading at $98,804. Over the last 24 hours, the cryptocurrency fluctuated between a low of $97,986.82 and a high of $101,399.98.
The crypto had briefly dipped below the $100,000 threshold earlier in the day, continuing its consolidation phase while encountering resistance around the $101,000 level. After reaching a high of $101,267 early in trading, BTC fell to $99,113 before making a small recovery to its current price point.
Despite recent volatility, Bitcoin has seen a significant gain of nearly 50% since the November 2024 U.S. presidential election but is now trading at $99,000 at press time, down 1.15% over the past 24 hours, per Coingecko
data
.​
Land a High-Paying Web3 Job in 90 Days: The Ultimate Roadmap",https://www.cryptopolitan.com/michael-saylor-praises-riot-on-bitcoin/?utm_source=CryptoNews&utm_medium=app,2024-12-09 19:10:28.636685,https://cnews24.ru/uploads/f6a/f6a06015f3d9661c81235f5a6d14d58d4343e633.webp,Successfully Scraped
news/altcoins/30201835/,Stablecoins Break $200B Mark as Ethena’s Yield-Bearing USDE Supply Soars 89%,"The stablecoin market has crossed an impressive $200 billion in value, with the top three fiat-pegged tokens experiencing notable growth over the past month. Ethena’s USDE has taken center stage, climbing over 89% since Nov. 9.
USDE Supply Soars, USD0 Issuance Climbs a Staggering 91%
As of Monday, Dec. 9, stablecoin data from coingecko.com and defillama.com reveals the fiat-pegged crypto market is thriving, holding steady above the $200 billion milestone—a record high for the sector. Tether (USDT), leading the pack, has 138.06 billion tokens in circulation, with 74.92 billion issued on Ethereum and 61.75 billion on Tron. Over the past month, USDT’s supply has increased by 13.2%, according to coingecko.
Circle’s USDC recently topped $40 billion, with its supply growing by 10.2% since Nov. 9, now reaching 40.7 billion tokens. Ethena’s USDE saw the most dramatic rise, surging 89.9% to a market cap of $5.49 billion. This yield-bearing stablecoin, which offers a 27% annual percentage yield (APY), has attracted substantial interest from market participants.
Not all stablecoins fared well. Sky’s DAI dipped 3.5% this month, while First Digital’s FDUSD dropped 22.5%. On the flip side, Sky’s sky dollar (USDS) rose to $1.05 billion. Tron’s USDD slipped by 1.6%, but usual usd (USD0) entered the top eight stablecoins with a 91.4% supply increase, now valued at $655 million.
Frax dollar (FRAX) holds a market cap of $645 million after a modest 0.7% uptick over the past month. Meanwhile, Paypal’s PYUSD saw its supply shrink by 5.5%, bringing its market valuation to $514 million.
This sector’s escalating growth highlights its increasing prominence in the digital economy, driven by competitive strategies among issuers. Yield-bearing tokens like Ethena’s USDE are pulling in users, while fluctuations in supply showcase a dynamic and evolving market.
As stablecoins soar beyond $200 billion, their expansion reflects an interplay of innovation and competition. With new players emerging and established issuers adapting, the space is alive with opportunity. Stablecoins are positioning themselves as a transformative force, potentially reshaping the global financial system for years to come. Yet, critics question whether this optimism is misplaced, pointing to regulatory hurdles and the fragility of trust in these digital tokens.",https://news.bitcoin.com/stablecoins-break-200b-mark-as-ethenas-yield-bearing-usde-supply-soars-89/?utm_source=CryptoNews&utm_medium=app,2024-12-09 19:10:29.051407,https://cnews24.ru/uploads/a06/a06dd41f49e3202adb4d9eb27108193eff118e12.png,Successfully Scraped
news/analytics/30201764/,"BTC, ETH and XRP Price Prediction for December 9","Sellers have seized the initiative at the beginning of the week, according to CoinStats.
BTC/USD
The rate of Bitcoin (BTC) has fallen by 1.45% over the last 24 hours.
On the daily chart, the price of BTC is going down after yesterday's bullish closure. If the candle closes with no long wick, the correction may continue to the $92,000-$94,000 range by the end of the week.
Bitcoin is trading at $97,748 at press time.
ETH/USD
Ethereum (ETH) has followed the drop of BTC, going down by 3.07%.
On the daily time frame, bears are trying to seize the initiative.
If today's bar closes around the current prices, traders may witness an ongoing decline to the $3,600 range soon.
Ethereum is trading at $3,815 at press time.
XRP/USD
XRP is no exception to the rule, falling by 3.08%.
From the technical point of view, the rate of XRP is on its way to the support at $2.2011. If it breaks out, the energy might be enough for a test of the vital $2 zone soon.
XRP is trading at $2.3965 at press time.",https://u.today/btc-eth-and-xrp-price-prediction-for-december-9?utm_source=CryptoNews&utm_medium=app,2024-12-09 18:10:29.419887,https://cnews24.ru/uploads/c93/c93e7a9cd223bb7007af5c4e46ca8993a4d2f5d7.png,Successfully Scraped
news/bitcoin/30201681/,"Satoshi, Gates, Bezos and Bitcoin: Scottie Pippen Says He Saw It All in Dream","NBA legend Scottie Pippen, a well-known basketball player, has come out with a new viral social media post on the topic of cryptocurrencies. Some people may not know, but recently Pippen has been discussing and writing much on the topic of cryptocurrencies; in particular, sometimes he claims that Satoshi Nakamoto, the mysterious creator of Bitcoin (BTC), comes to him in his dreams.
In a new post, Pippen again made such a claim, saying that Satoshi came to him in a dream and gave him Santa's list. On this list, according to the former basketball player, Bitcoin was listed opposite names like Microsoft founder Bill Gates and Amazon founder Bezos.
It seems that this was skillfully presented by the Chicago Bulls legend on the adoption of the main cryptocurrency by these two giants of American industry.
Satoshi Nakamoto came to me in a dream last night and handed me Santa’s list. I saw Bitcoin next to Gates and Bezos... history’s being written.
— Scottie Pippen (@ScottiePippen) December 9, 2024
However, it is not without basis as, according to rumors that Microsoft may adopt Bitcoin, actively fueled by Michael Saylor, the founder of Microstretch promised to explain to the company's management the benefits of such a decision.
Is it all a dream?
As for Amazon, it recently became known that the company's shareholders asked the management to consider the possibility of directing the free cache on the balance sheet to buy BTC. On such an occasion, former Binance director Changpeng Zhao suggested that the e-commerce giant accept BTC as a means of payment and thus take two steps forward in this direction at once.
On the one hand, shareholders of both companies are asking for Bitcoin to be accepted; on the other hand is management, which is not known for its flexibility in such matters. Whether Scottie Pippen's dream will come true is the question.",https://u.today/satoshi-gates-bezos-and-bitcoin-scottie-pippen-says-he-saw-it-all-in-dream?utm_source=CryptoNews&utm_medium=app,2024-12-09 18:10:29.794318,https://cnews24.ru/uploads/c8f/c8f80f141ee5d8a7526272b90774074f1981bb36.jpg,Successfully Scraped
news/altcoins/30201651/,"$25 Billion ADA Traded in Hours, But Price Dips","According to data from analytics site IntoTheBlock, Cardano (ADA) recorded $25.48 billion in large transaction volume, representing a 9.42% increase over the previous day.
This spike in large transactions, often worth more than $100,000, indicates increased activity from whales and institutional players. The surge in large transactions may signal either buying or selling.
In the last 24 hours, this has amounted to a staggering 21.24 billion ADA. Despite the significant increase in large transaction volume, the ADA price remains significantly down, trading in red as the market experiences profit-taking. Several crypto assets, including Cardano, were trading in red.
Cardano (ADA) fell 4.2% in the last 24 hours to $1.15, while the larger crypto market saw $495 million in liquidations during this period.
Cardano price action
Cardano began to decline after reaching a high of $1.23 on Dec. 6, indicating that traders were taking profits. The slide continued for two days in a row and would be the third if today ended in losses.
In today's trading session, Cardano tested support near $1.10. Bulls, if they gain ground, may try to push Cardano above $1.33 again. If they succeed, ADA might reach $1.50.
However, if the price falls below today's low of $1.09, it may indicate that traders are rushing to exit. This might drop ADA to $1, a level likely to attract buyers.
Other Cardano news
The Cardano Foundation X account was recently compromised, and while the scam links posted have been removed, the Cardano community has been warned to be cautious as there is no SEC lawsuit, token burn, or ""ADASol"" bridge. Also, Cardano Foundation team members will never DM users to request anything.
Cardano experienced a momentous event last week with the signing of the Cardano Constitution.
Last week, digital asset investment products received the highest weekly inflows on record, totaling $3.85 billion, breaking the previous record established only a few weeks ago. Cardano received $5.2 million in fund inflows.",https://u.today/25-billion-ada-traded-in-hours-but-price-dips?utm_source=CryptoNews&utm_medium=app,2024-12-09 18:10:31.386698,https://cnews24.ru/uploads/efb/efb90c2792da6652d89498118cf49426a5f06d6b.jpg,Successfully Scraped
