id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
stacks,35,STX,Stacks,1504115311.4157600000000000,1818000000.0000000000000000,3142282679.3382350866913406,108638730.0136038567128516,2.0891235236349915,-19.3651780262778788,2.4323301796647579,https://explorer.xinfin.network/
monero,36,XMR,Monero,18446744.0737095500000000,,3096713429.1812930874264946,115039726.9348078718021907,167.8731713741697271,-19.2031373024138700,189.6980353194754309,http://moneroblocks.info/
fantom,37,FTM,Fantom,2803634835.5265927000000000,,2976408348.3524064029577967,287418212.2123553219746817,1.0616248273978100,-17.9793742820077862,1.2022475647009454,https://etherscan.io/token/0x4e15361fd6b4bb609fa63c81a2be19d873717870
the-graph,38,GRT,The Graph,9548531509.1654740000000000,,2414057251.7842768821760079,115068402.3292496049288529,0.2528197398172760,-18.1414317621738499,0.2843460606496546,https://etherscan.io/token/0xc944e90c64b2c07662a292be6244bdf05cda44a7
theta,39,THETA,THETA,1000000000.0000000000000000,1000000000.0000000000000000,2323164151.4289373000000000,91912710.0917116700209605,2.3231641514289373,-20.4868069033618927,2.7014207569527004,https://explorer.thetatoken.org/
thorchain,40,RUNE,THORChain,340707040.0000000000000000,,2036574165.7787738767807040,246303393.5905246978292237,5.9774936431568126,-19.2145685175392875,6.8662562856253305,https://explorer.binance.org/asset/RUNE-B1A
cosmos,41,ATOM,Cosmos,248453201.0000000000000000,,1975293317.6581219492064189,211164442.7024094337861410,7.9503637292969389,-19.3974014308968313,9.0649428205092465,https://www.mintscan.io/
injective-protocol,42,INJ,Injective,73005554.3300000000000000,100000000.0000000000000000,1911841283.4853233860955189,149827017.2638441549615078,26.1876140936265032,-18.0025135823495088,29.4223828519621982,https://etherscan.io/token/0xe28b3b32b6c345a34ff64674606124dd5aceca30
mantra-dao,43,OM,MANTRA DAO,500205033.1781248500000000,888888888.0000000000000000,1720090473.2244741898324081,141763198.4854226015175820,3.4387708222278996,-14.4269409371934515,3.8905722701550985,https://etherscan.io/token/0x3593d125a4f7849a1b059e64f4517a86dd60c95d
the-sandbox,44,SAND,The Sandbox,2430232126.2233224000000000,,1666761416.4668592739024186,282445151.1684883614373502,0.6858445324961912,-21.1871116090296788,0.7949766759742431,https://etherscan.io/token/0x3845badAde8e6dFF049820680d1F14bD3903a5d0
maker,45,MKR,Maker,888041.1591300700000000,1005577.0000000000000000,1630621007.8266937377986401,161340683.1160710081166800,1836.1998101800360680,-15.0259923729278026,2008.7890504264615163,https://etherscan.io/token/Maker
gala,46,GALA,Gala,36502481992.0923400000000000,,1614391546.0948419802017200,206360900.6458302853998830,0.0442268979529823,-23.6510458165603062,0.0527188951721451,https://ethplorer.io/es/address/0x15d4c048f83bd7e37d49ea4c83a07267ec4203da#chart=candlestick
quant,47,QNT,Quant,12072738.0000000000000000,14881364.0000000000000000,1555276886.0380302159571488,41404969.9918766028191693,128.8255312123919376,-20.2550064063512791,147.1139364077790804,https://etherscan.io/token/0x4a220e6096b25eadb88358cb44068a3248254675
lido-dao,48,LDO,Lido DAO,896366955.0711010000000000,,1547823954.9729570846317892,21427704.3420076642014237,1.7267748952773272,-16.8621418080326742,1.9266822518195237,https://etherscan.io/token/0x5a98fcbea516cf06857215779fd812ca3bef1b32
eos,49,EOS,EOS,1532656064.3958000000000000,,1517672174.7899518582613151,257428372.1072577652023461,0.9902235798663968,-21.5932162599628245,1.1652679431356635,https://bloks.io/
kucoin-token,50,KCS,KuCoin Token,120225681.1460797300000000,200000000.0000000000000000,1497973736.2015340978034435,3018044.6729750319615536,12.4596818410321763,-8.2100689036583816,13.2360808044743922,https://etherscan.io/token/0xf34960d9d60be18cc1d5afc1a6f012a723a28811
flow,51,FLOW,Flow,1549112753.0589437000000000,,1400865844.8422764177521220,44328135.6147883415935138,0.9043020542410921,-19.5594655312626156,1.0227897625580337,https://flowscan.org/
tezos,52,XTZ,Tezos,1017574848.7260430000000000,,1387693679.0716462496424648,107615330.5561128183386472,1.3637263939934984,-20.0010708547624268,1.5535331072833240,https://tzkt.io/
arweave,53,AR,Arweave,65652466.0000000000000000,66000000.0000000000000000,1386413007.9216799099713138,121819327.7057506714892462,21.1174551755859393,-17.6620839653597090,23.8177529666772406,https://viewblock.io/arweave
curve-dao-token,54,CRV,Curve DAO Token,1250074692.0000000000000000,,1287476703.0157535523842040,173537274.7043025410689142,1.0299198209955870,-8.8400285874915461,1.0849163574282685,https://etherscan.io/token/0xD533a949740bb3306d119CC777fa900bA034cd52
bitcoin-sv,55,BSV,Bitcoin SV,19795196.8750000000000000,,1284090231.5393694774260175,19877622.1038962273715585,64.8687779994291912,-16.3438080121595100,76.0661140988972428,https://bsvexplorer.io/
iota,56,IOTA,IOTA,3535708817.0000000000000000,,1273602993.6677447110196117,97002844.0986613078727795,0.3602115048456901,-23.1997176130983049,0.4390438536531438,https://thetangle.org/
helium,57,HNT,Helium,170472132.1052022300000000,,1223198298.8716200747818008,13753842.8026859177303209,7.1753563691967939,-15.2741468479840437,7.9774984397547937,https://explorer.helium.com/
raydium,58,RAY,Raydium,290916824.2632590000000000,,1213678343.9303870839397611,85590686.5634759034672159,4.1719084037301832,-13.8480300029010344,4.6258635862983047,https://explorer.solana.com/address/4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R
aioz-network,59,AIOZ,AIOZ Network,1142333371.6691134000000000,,1136735559.8526035937892990,14026758.6282660669394515,0.9950996688398146,-10.5008925397938751,1.0781075618879976,https://etherscan.io/token/0x626e8036deb333b408be468f951bdb42433cbf18
neo,60,NEO,Neo,70538831.0000000000000000,100000000.0000000000000000,1133706768.1602085839447361,66110183.1972356685727842,16.0720946475595631,-21.6090787933799632,18.5999645027478347,https://neotracker.io
axie-infinity,61,AXS,Axie Infinity,155559186.7421544200000000,,1103483791.9654320349075654,55815839.1452157473183431,7.0936587872145449,-21.9979658569269949,8.3030505233536153,https://etherscan.io/token/0xf5d669627376ebd411e34b98f19c868c8aba5ada
decentraland,62,MANA,Decentraland,1942255184.1130493000000000,,1088069748.4148973640018921,96123807.6471956103826445,0.5602094705757089,-22.0982073433810793,0.6552309454446597,https://etherscan.io/token/decentraland
polygon,63,MATIC,Polygon,1960115471.2304144000000000,,1066016146.0075870035351541,21964659.4615565715242979,0.5438537482378125,-18.3606332563295893,0.6285481515080612,https://etherscan.io/token/0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0
gatetoken,64,GT,GateToken,88716134.0569074200000000,,1033710658.7276436853466692,14865647.0804494781018309,11.6518902645663603,-8.0676170773655045,12.4308418540716848,
elrond-egld,65,EGLD,MultiversX,24184559.1898415400000000,31415926.0000000000000000,1007973206.1467448351901638,46393089.8078500086024003,41.6783782674911426,-21.8150560853719688,48.7686783831254650,https://explorer.elrond.com/
xinfin-network,66,XDC,XinFin Network,12293293518.5500000000000000,,954008551.4552858650510992,5769311.7719240655352848,0.0776039838319757,-10.9436748713416711,0.0841938209951280,https://etherscan.io/token/0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2
pancakeswap,67,CAKE,PancakeSwap,287740945.4281546000000000,450000000.0000000000000000,924093641.1780701293107634,92015853.9148054655920889,3.2115472471358965,-20.1065231214289379,3.7269926655933202,https://bscscan.com/token/0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82
superfarm,68,SUPER,SuperVerse,487976093.4169172600000000,1000000000.0000000000000000,908766767.2195992526391981,29971787.6143567756044492,1.8623182149277273,-10.9807545976567739,2.0027156849199316,https://etherscan.io/token/0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55
conflux-network,69,CFX,Conflux,4723611931.7200000000000000,,907732292.3034462018731406,52412410.5011778460088874,0.1921691081792393,-19.6472960896854604,0.2208636883577821,http://www.confluxscan.io/
zcash,70,ZEC,Zcash,16328268.7500000000000000,21000000.0000000000000000,907444896.1469107150962488,136296564.9415376598997317,55.5750833135270826,-19.9855255888171834,63.4231725312502058,https://explorer.zcha.in/
ftx-token,71,FTT,FTX Token,328895103.8132070000000000,,906101382.6701626409945243,36140861.6510472165110547,2.7549859276250422,-16.8744247957140036,3.1718613074203362,https://etherscan.io/token/0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9
chiliz,72,CHZ,Chiliz,9206791217.0000000000000000,,905367822.1939534970487298,104107263.5597430607998019,0.0983369559333794,-22.6280749255489855,0.1155841821611956,https://etherscan.io/token/0x3506424f91fd33084466f402d5d97f05f8e3b4af
akash-network,73,AKT,Akash Network,248285794.6611410000000000,388539008.0000000000000000,903889087.0357144453907203,11350745.3383580171510198,3.6405187347481437,-17.1828331942204494,4.0411592261561254,https://akash.bigdipper.live/
nexo,74,NEXO,Nexo,646145839.5746847000000000,,896499830.6608319787680506,628952.2577664466024382,1.3874574062891728,-7.9869469780363291,1.4446875711115828,https://etherscan.io/token/0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206
pendle,75,PENDLE,Pendle,165620682.4739113000000000,,890006740.8665323158512414,15263227.8003886088184283,5.3737656889967645,-16.8731419302556788,6.0317167060405430,https://etherscan.io/token/0x808507121b80c02388fad14726482e061b8da827
mina,76,MINA,Mina,1191978298.8400393000000000,,868025078.5015743912465888,45662980.6234688853267400,0.7282222162486377,-19.6666235296928412,0.8324937029276002,https://minaexplorer.com/
compound,77,COMP,Compound,8848139.5126237700000000,,820130246.8707157688284640,68072345.0276818775149683,92.6895700164564489,-19.9526472611292937,105.2904449656941935,https://etherscan.io/token/0xc00e94cb662c3520282e6f5717214004a7f26888
ecash,78,XEC,eCash,19795939047584.0000000000000000,21000000000000.0000000000000000,817092468.4392162452941664,19043311.6539234158396959,0.0000412757619871,-20.7188694011153219,0.0000483431627934,https://explorer.bitcoinabc.org/
amp,79,AMP,Amp,80722602039.9159500000000000,,791869731.1366564657813066,16013988.2535070223151110,0.0098097646895115,-14.7031101568393682,0.0109869900112796,
oasis-network,80,ROSE,Oasis,7064132681.0000000000000000,,724115095.6680142500437469,43420183.7125352842356476,0.1025058741628149,-19.3364126422443337,0.1192017756384866,https://www.oasisscan.com/
reserve-rights,81,RSR,Reserve Rights,53473336211.0000000000000000,100000000000.0000000000000000,697894334.1496118718239860,115095963.8381072615946567,0.0130512585075260,-23.8464697271594887,0.0151435218675193,https://etherscan.io/token/0x8762db106b2c2a0bccb3a80d1ed41273552616e8
gnosis-gno,82,GNO,Gnosis,2589588.0000000000000000,3000000.0000000000000000,691939752.4480079711633076,7355881.3858602810181592,267.2007100928827177,-8.5852721822997691,275.1132055188004498,https://etherscan.io/token/Gnosis
1inch,83,1INCH,1inch Network,1396638470.7083006000000000,,621860396.6597153261383489,98736950.7136299387621206,0.4452550962199551,-22.8350842632246574,0.5258821815680713,https://etherscan.io/token/0x111111111117dc0aa78b770fa6a738034120c302
synthetix-network-token,84,SNX,Synthetix,233716733.4900000000000000,212424133.0000000000000000,612063425.8979016656227508,71182067.9309549994547412,2.6188258613673031,-20.5941610786040810,3.0487394659642460,https://etherscan.io/token/0xc011a72400e58ecd99ee497cf89e3775d4bd732f
nervos-network,85,CKB,Nervos Network,45518374380.5231900000000000,,577486909.1199133477314627,65496765.9216979641751082,0.0126868965989922,-22.0724848742238189,0.0149552840425009,https://explorer.nervos.org/
kava,86,KAVA,Kava,1082853887.0000000000000000,,572841180.4304987640681260,26650398.0375175012003905,0.5290105962656980,-22.8435107475967772,0.6087904565902023,https://www.mintscan.io/kava
livepeer,87,LPT,Livepeer,36439354.5252572700000000,,571135375.3566648153061175,47722642.2806240971195508,15.6735865055126816,-22.7880737229914385,18.6820408030374463,https://explorer.livepeer.org/
telcoin,88,TEL,Telcoin,91649420413.9700000000000000,100000000000.0000000000000000,564417575.1898029790497838,2836019.1287296229169587,0.0061584412933589,-6.4206866511183302,0.0064998838836045,https://etherscan.io/token/0x85e076361cc813a908ff672f9bad1541474402b2
kusama,89,KSM,Kusama,15825206.4954934100000000,,542486970.6596350243333302,54190394.9133659607724139,34.2799299847443137,-21.8829548887334890,39.4736496592631024,https://kusama.subscan.io/
sushiswap,90,SUSHI,SushiSwap,262583436.0129915200000000,,525766658.1681147701375881,253632168.2841247499527453,2.0022841735611307,-20.4122943261582814,2.3532096776062296,https://etherscan.io/token/0x6b3595068778dd592e39a122f4f5a5cf09c90fe2
dexe,91,DEXE,DeXe,57103740.1475809300000000,,520393583.9129087430253010,1441111.9797698937593046,9.1131260854015012,-16.0580064864498704,9.9039268478680211,https://etherscan.io/token/0xde4EE8057785A7e8e800Db58F9784845A5C2Cbd6
trust-wallet-token,92,TWT,Trust Wallet Token,416649900.0000000000000000,,520250900.1363795961117500,14376133.8674960493891195,1.2486524061001325,-14.6783495444820174,1.3715780764036162,https://explorer.binance.org/asset/TWT-8C2
bitcoin-gold,93,BTG,Bitcoin Gold,17513923.5890000000000000,21000000.0000000000000000,509802422.1316072628275381,155263.8663974991851283,29.1084073503552193,-20.2130001761798709,34.1433703251806547,https://explorer.bitcoingold.org/insight/
wootrade,94,WOO,WOO,1861002281.6283650000000000,,509045059.5399124701252078,5073433.8852875843404337,0.2735327433851942,-18.6879425717058674,0.3066658075941599,https://etherscan.io/token/0x4691937a7508860f876c9c0a2a617e7d9e945d4b
dash,95,DASH,Dash,12062782.0135988400000000,18900000.0000000000000000,508113583.2055763849958013,90300427.1271759982645369,42.1224210661156208,-26.0641647929780865,51.7265667992281055,https://explorer.dash.org
trueusd,96,TUSD,TrueUSD,495601552.6100000000000000,,505211015.2335360834421310,10539773.4233562091130571,1.0193894925730751,-0.3135337016972576,1.0187095060009951,https://etherscan.io/token/0x8dd5fbce2f6a956c3022ba3663759011dd51e73e
holo,97,HOT,Holo,174747454215.1585000000000000,,495331261.4856757737263967,26970920.6330294233737080,0.0028345549508023,-23.4290522568684879,0.0033954061963962,https://etherscan.io/token/0x6c6ee5e31d828de241282b9606c8e98ea48526e2
zilliqa,98,ZIL,Zilliqa,19257826987.6235500000000000,,494302431.9435151538673756,47577384.3034903067982957,0.0256676120447644,-24.0070233383174089,0.0300888112480402,https://etherscan.io/token/0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27
theta-fuel,99,TFUEL,Theta Fuel,6772147023.0000000000000000,,491414982.3200578046817510,6622446.2934873461302612,0.0725641337453370,-19.4530002680629686,0.0835152387880566,https://explorer.thetatoken.org/
nxm,100,NXM,NXM,6594067.8412913900000000,,486704023.1511168823566070,609780.9528916515115112,73.8093745568441398,-7.3431094149376481,77.1052773058824879,https://etherscan.io/token/0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b
0x,101,ZRX,0x Protocol,848396562.8973439000000000,1000000000.0000000000000000,474897533.5732008173743605,65972554.3028000466267782,0.5597589079703326,-23.6982140666716078,0.6666012767677952,https://etherscan.io/token/ZRX
enjin-coin,102,ENJ,Enjin Coin,1780479006.3965930000000000,,472829559.2009432460827485,32145034.8522517379944733,0.2655631195325775,-24.2990211736221089,0.3148953563117748,https://etherscan.io/token/0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c
origintrail,103,TRAC,OriginTrail,414995031.6020000000000000,,463179794.3312452957847155,1486877.1544054432205417,1.1161092520631832,-4.3253722506723797,1.1289604400486543,https://etherscan.io/token/0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f
harmony,104,ONE,Harmony,14315518462.2628960000000000,,460487335.5248445597865313,52425550.9891416790460163,0.0321670037127006,-24.4600249962592535,0.0378222261950831,https://explorer.harmony.one
celo,105,CELO,Celo,556692051.0000000000000000,1000000000.0000000000000000,439813535.1979453377030018,33536307.2319371040695786,0.7900481682968118,-19.9009703209642520,0.9102585283370820,https://explorer.celo.org/blocks
ankr,106,ANKR,Ankr,10000000000.0000000000000000,10000000000.0000000000000000,419093694.7329750000000000,25420534.3056655472820513,0.0419093694732975,-20.5904005986962978,0.0485409073167758,https://etherscan.io/token/0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4
iotex,107,IOTX,IoTeX,9441369057.0000000000000000,10000000000.0000000000000000,410320935.7916341378883223,24021546.1542431966960362,0.0434598979570039,-27.6089061415385596,0.0522545906108242,https://etherscan.io/token/0x6fb3e0a217407efff7ca062d46c26e5d60a14d69
just,108,JST,JUST,9900000000.0000000000000000,,402380188.6978338300000000,20893367.0438448459358383,0.0406444635048317,-18.3060764286292247,0.0452475434888704,https://tronscan.org/#/token20/TCFLL5dx5ZJdKnWuesXxi1VPwjLVmWZZy9
xyo,109,XYO,XYO,13476747692.0000000000000000,13931216938.0000000000000000,398976567.7604761906471528,67943526.9855363521385661,0.0296048109587534,11.7844374966033598,0.0329160422859658,https://etherscan.io/token/0x55296f69f40ea6d20e478533c15a6b08b654e758
qtum,110,QTUM,Qtum,105432770.5000000000000000,,396205360.3492293285293932,20233128.2397272234939931,3.7578957516745643,-21.9174296896483762,4.3467609348419617,https://qtum.info/
golem-network-tokens,111,GLM,Golem,1000000000.0000000000000000,1000000000.0000000000000000,394545597.6653708000000000,1084211.6545375082542240,0.3945455976653708,-20.3015313877907318,0.4317778986416671,https://etherscan.io/token/Golem
basic-attention-token,112,BAT,Basic Attention Token,1495658356.9526057000000000,1500000000.0000000000000000,388042780.4289269828028021,28763068.0554042068181675,0.2594461352922613,-21.1730265838614934,0.2982297183677727,https://etherscan.io/token/Bat
dydx,113,DYDX,dYdX,183765523.0000000000000000,1000000000.0000000000000000,370502573.9150586374088201,215702187.2993295529617688,2.0161702144479987,-17.8926877995897299,2.2698039294739071,
aelf,114,ELF,aelf,734726010.5341900000000000,1000000000.0000000000000000,359380748.5827862204258685,9034727.6390925935392103,0.4891357369007459,-15.3194963328460815,0.5349494962327296,https://etherscan.io/token/0xbf2179859fc6D5BEE9Bf9158632Dc51678a4100e
siacoin,115,SC,Siacoin,57740391700.2507100000000000,,358688024.7279984956132019,10535989.2444754545443002,0.0062120815977499,-19.2490727847804142,0.0069821502189794,http://explore.sia.tech/
ravencoin,116,RVN,Ravencoin,14588505691.6639140000000000,21000000000.0000000000000000,353558115.0331074201374604,20401517.2976967216052431,0.0242353893199038,-22.6096602786736898,0.0282627027744507,https://ravencoin.network/
skale-network,117,SKL,SKALE,5538894337.0000000000000000,7000000000.0000000000000000,347448605.9535085792089204,35190326.9599026536885993,0.0627288741784692,-18.5713706674593373,0.0703081637083703,https://etherscan.io/token/0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7
gas,118,GAS,Gas,64992331.0000000000000000,,340591620.0085945182775069,1485909.9090963305922366,5.2404893741785399,-20.0787303219259680,5.9737340836964269,https://neotracker.io/asset/602c79718b16e442de58778e148d0b1084e3b2dffd5de6b7b16cee7969282de7
yearn-finance,119,YFI,yearn.finance,33601.3654009800000000,,329605546.4403510331941222,98031374.3371422255935769,9809.2902626730141370,-21.2216454578532992,11240.9607606771117156,https://etherscan.io/token/0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e
mask-network,120,MASK,Mask Network,100000000.0000000000000000,100000000.0000000000000000,320522106.0007900000000000,63324592.7819988740562531,3.2052210600079000,-22.6508602407359554,3.7011951586528915,https://etherscan.io/token/0x69af81e73a73b40adf4f3d4223cd9b1ece623074
loopring,121,LRC,Loopring,1366806970.1885817000000000,,319756998.6969509444480837,35425387.1796359194798831,0.2339445186271133,-21.8960409642446849,0.2711608470449633,https://etherscan.io/token/0xEF68e7C694F40c8202821eDF525dE3782458639f
decred,122,DCR,Decred,16494287.6035396200000000,21000000.0000000000000000,309298476.2566184149038515,3813386.2375372842945339,18.7518541989193869,-22.8616032361318004,22.2970491539413274,https://mainnet.decred.org/
frax-share,123,FXS,Frax Share,85632164.8007102600000000,,303093763.8877417553010490,845973.3247420529000365,3.5394850123563360,-20.0562509919772205,4.0986923310280732,https://etherscan.io/token/0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0
rocket-pool,124,RPL,Rocket Pool,20909795.0979136300000000,,271973319.6097989323100641,1583008.1892937112020398,13.0069815766361244,-22.2536776922658820,15.3038243764631528,https://etherscan.io/token/0xb4efd85c19999d84251304bda99e90b92300bd93
illuvium,125,ILV,Illuvium,5267731.7825668700000000,,271647267.5916585411127872,19494798.2405137164712941,51.5681661110106412,-21.7749730542669338,60.4238630755820581,https://etherscan.io/token/0x767fe9edc9e0df98e07454847909b5e959d7ca0e
uma,126,UMA,UMA,83204819.6740066300000000,,267568237.1838245448137971,34062314.2087667172983825,3.2157781031453092,-19.8292557648007899,3.7492203410632886,https://etherscan.io/token/0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828
vethor-token,127,VTHO,VeThor Token,83762883921.0000000000000000,,266307637.8929270966392611,4783819.8434209147583580,0.0031793035939891,-18.2590144726578048,0.0035042819589984,https://explore.veforge.com
yield-guild-games,128,YGG,Yield Guild Games,414760256.0812978000000000,,264356303.0627536441219755,59776641.0906315187012860,0.6373713469087471,-18.5461932700284781,0.7328770958031255,https://etherscan.io/token/0x25f8087ead173b73d6e8b84329989a8eea16cf73
lcx,129,LCX,LCX,771584751.0000000000000000,950000000.0000000000000000,262918224.0796947037616169,4098581.3082384837530894,0.3407509333730919,-10.7083941419486048,0.3500476653789462,https://etherscan.io/token/0x037a54aab062628c9bbae1fdb1583c195585fe41
nem,130,XEM,NEM,8999999999.0000000000000000,8999999999.0000000000000000,259356331.3628031298453755,7574420.1624078556351918,0.0288173701546245,-21.9489873799028061,0.0351535003020236,http://nembex.nem.ninja/
band-protocol,131,BAND,Band Protocol,154297180.0936769800000000,,259087702.5823333654794723,14598554.3414510611554169,1.6791473598223630,-23.6828682161560640,2.0040889295383768,https://etherscan.io/token/0xba11d00c5f74255f56a5e366f4f77f5a186d7f55
wilder-world,132,WILD,Wilder World,377231930.7986932000000000,500000000.0000000000000000,256613040.3130570308994842,1717951.7900957740799272,0.6802527022825025,-14.4521622553566042,0.7584278484184788,https://etherscan.io/token/0x2a3bff78b79a009976eea096a51a948a3dc00e34
coti,133,COTI,COTI,1792309031.4400000000000000,2000000000.0000000000000000,246426765.9360541410578088,37906946.4032617267962111,0.1374912259065429,-22.4231988737912531,0.1623904136403881,https://explorer.coti.io/
tokamak-network,134,TON,Tokamak Network,43841454.0000000000000000,,244210917.8378357990172630,3148078.5152628590242837,5.5703197671736845,-16.1940461309678301,6.2325288614878582,https://etherscan.io/token/0x2be5e8c109e2197D077D13A82dAead6a9b3433C5
digibyte,135,DGB,DigiByte,17411098828.5463680000000000,21000000000.0000000000000000,240582513.4310357817058274,9991057.2535419397967935,0.0138177673793103,-19.0759855564234294,0.0158623537897984,https://digiexplorer.info/
ontology,136,ONT,Ontology,907697857.0000000000000000,1000000000.0000000000000000,239076136.2126632670244157,10008175.4866410596623959,0.2633873533675901,-21.8545054090546899,0.3044152148811410,https://explorer.ont.io/
nano,137,XNO,Nano,133248297.0000000000000000,133248297.0000000000000000,232368708.6141209156639271,5592649.3637674701493094,1.7438775117262543,-16.4278012109649941,,https://nano.org/en/explore/
casper,138,CSPR,Casper,12677142426.0000000000000000,,232316041.1659346456199912,9308972.5235987196652837,0.0183255842175812,-21.2182145069572002,0.0217183813238341,https://casperstats.io/
audius,139,AUDIO,Audius,1279839351.0000000000000000,,231780998.7364755309837537,8383196.3318167911296369,0.1811016347914087,-18.5522698015953597,0.2045371846520633,https://etherscan.io/token/0x18aaa7115705e8be94bffebde57af9bfc265b998
sun-token,140,SUN,Sun [New],9785686535.4877300000000000,,226777613.5584508502989566,57774244.2572425117984767,0.0231744203879864,-24.8848098147470920,0.0272083586869813,https://tronscan.org/#/token20/TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S
chromia,141,CHR,Chromia,827888235.3901240000000000,978064789.0000000000000000,219024839.3044876087806869,19811226.8792294962822212,0.2645584632583612,-19.5574925418659167,0.3028839119524482,https://etherscan.io/token/0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2
waves,142,WAVES,Waves,116403940.0000000000000000,,215593597.8297717448486900,7002796.9588647491713681,1.8521159836150885,-21.6801313686389856,2.1443530947888868,http://wavesexplorer.com/
storj,143,STORJ,Storj,399090022.3303473600000000,,214044243.6641384448741018,20759092.8912566088675712,0.5363307316336839,-22.1918028980857204,0.6218627414915600,https://etherscan.io/token/Storj
icon,144,ICX,ICON,1035838619.0639045000000000,,213760748.0771186457899656,11366062.7523645227569455,0.2063649145175683,-23.1757045398501033,0.2428974785778530,https://tracker.icon.foundation/
horizen,145,ZEN,Horizen,15739893.7500000000000000,21000000.0000000000000000,211299072.9407359274081175,49219034.6116910071342785,13.4244281630386436,-20.3714072978731558,15.5281073263305369,https://explorer.zensystem.io/
status,146,SNT,Status,3996972876.1674137000000000,,209241467.7080098204183252,10094650.7504074785136105,0.0523499843983544,-33.9055699155046530,0.0683115906887573,https://etherscan.io/token/StatusNetwork
centrifuge,147,CFG,Centrifuge,507574845.0000000000000000,,208722719.8977803601857055,1757703.6449752649602607,0.4112156501723019,-15.0368612986659724,0.4459101980045750,
balancer,148,BAL,Balancer,61179904.2537183900000000,96150704.0000000000000000,193475812.2411345683905325,12319746.6620849935569853,3.1624078952260783,-17.1216582765906829,3.4807043701488174,https://etherscan.io/token/0xba100000625a3754423978a60c9317c58a424e3D
huobi-token,149,HT,Huobi Token,162233844.0000000000000000,500000000.0000000000000000,190438353.1007078653671696,577766.4244311497822520,1.1738509573915284,-12.4611582668841188,1.2471279186029766,https://etherscan.io/token/0x6f259637dcd74c767781e37bc6133cd6a68aa161
verge,150,XVG,Verge,16521951235.7413480000000000,,185098686.4697769310144954,34763302.7380436096452119,0.0112031977233633,-25.2898872881967385,0.0134493252061877,https://verge-blockchain.info/
tellor,151,TRB,Tellor,2632725.0000000000000000,,178477743.0678195558010950,82323962.2380834409205026,67.7920189415223982,-26.9006987551147697,83.8243128052143710,https://etherscan.io/token/0x0ba45a8b5d5575935b8158a88c631e9f9c95a2e5
wax,152,WAXP,WAX,3640117950.1543950000000000,,177975481.0572382741692127,10271516.9577202661728893,0.0488927786116627,-22.7627804608051014,0.0558965895595007,https://etherscan.io/token/0x39Bb259F66E1C59d5ABEF88375979b4D20D98022
lisk,153,LSK,Lisk,163539029.3657424700000000,400000000.0000000000000000,176092867.1068968286928566,5670659.0731095369850122,1.0767635578481921,-21.0352711585038186,1.1996683722320992,https://explorer.lisk.io/
celer-network,154,CELR,Celer Network,7763424106.9912000000000000,10000000000.0000000000000000,175806980.0258667467579864,10758885.2970704342420759,0.0226455462954223,-24.0299780640094409,0.0269268793526905,https://etherscan.io/token/0x4f9254c83eb525f9fcf346490bbb3ed28a81c667
velo,155,VELO,Velo,7390475595.0000000000000000,30000000000.0000000000000000,172251630.2343019155283575,32977602.0237193667693140,0.0233072456596485,-14.3066315952863020,0.0272392659297719,https://stellar.expert/explorer/public/asset/VELO-GDM4RQUQQUVSKQA7S6EM7XBZP3FCGH4Q7CL6TABQ7B2BEJ5ERARM2M5M-1
arcblock,156,ABT,Arcblock,98554305.4402932700000000,,171864478.7694576087175289,988908.4736554895799130,1.7438556134270311,-11.3714088823443573,1.8614867833400270,https://etherscan.io/token/0xb98d4c97425d9908e66e53a6fdf673acca0be986
api3,157,API3,API3,86421978.0000000000000000,,171498898.7436370103738226,2659762.9148562489474879,1.9844361667310717,-23.3033302945177439,2.2715099353007150,https://etherscan.io/token/0x0b38210ea11411557c13457D4dA7dC6ea731B88a
hive-blockchain,158,HIVE,Hive,500749242.9450000000000000,,167656613.3575676358793224,26759661.8173457387435167,0.3348115163820273,-17.6476192673303459,0.4080112095770273,https://hiveblocks.com/
iostoken,159,IOST,IOST,21315000000.0000000000000000,,166664410.8770250855000000,17529195.8456018838742800,0.0078191138107917,-22.0319629306712961,0.0091007600912171,https://etherscan.io/token/0xfa1a856cfa3409cfa145fa4e20eb270df3eb21ab
